	peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
219	4896	627.0802060369999	0.0006227372894695419	0.07233205520244967	27.0	N1O11	H17_C35_N_O11	0	35	17	11	1	0
220	4904	629.095796037	0.0005587911223044231	-0.023392303666153087	26.0	N1O11	H19_C35_N_O11	0	35	19	11	1	0
221	4910	631.111426037	0.00040138517235951526	-0.055124972448808256	25.0	N1O11	H21_C35_N_O11	0	35	21	11	1	0
222	4924	637.064556037	0.00034039036675586335	0.07131459370710076	29.0	N1O11	H15_C36_N_O11	0	36	15	11	1	0
223	4930	639.0802060369999	0.000335471430820085	0.0709738772238015	28.0	N1O11	H17_C36_N_O11	0	36	17	11	1	0
224	4972	659.1427060369999	0.00034334172831733043	-0.08334765665342148	25.0	N1O11	H25_C37_N_O11	0	37	25	11	1	0
225	3037	443.012456037	0.0004407366598457422	-0.042856582761214033	15.0	N1O12	H9_C19_N_O12	0	19	9	12	1	0
226	3161	452.996856037	0.00039745002361089247	0.0686274078947241	17.0	N1O12	H7_C20_N_O12	0	20	7	12	1	0
227	3188	455.01249603699995	0.0006581536282071463	0.04618334707139423	16.0	N1O12	H9_C20_N_O12	0	20	9	12	1	0
228	3214	457.02816603699995	0.00037679049268062335	0.08957872416139842	15.0	N1O12	H11_C20_N_O12	0	20	11	12	1	0
229	3242	459.043756037	0.0003167794742641272	-0.041682301003376616	14.0	N1O12	H13_C20_N_O12	0	20	13	12	1	0
230	3349	467.012486037	0.0006404454588383443	0.02358395187281933	17.0	N1O12	H9_C21_N_O12	0	21	9	12	1	0
231	3380	469.02814603699994	0.0005204234220053519	0.04464550835594857	16.0	N1O12	H11_C21_N_O12	0	21	11	12	1	0
232	3501	479.012506037	0.0013763182748307884	0.06474569997689163	18.0	N1O12	H9_C22_N_O12	0	22	9	12	1	0
233	3512	480.015816037	0.0003344876436329293	-0.028803217568810262	18.0	N1O12	H9_C21_13C_N_O12	0	22	9	12	1	0
234	3527	481.02816603699995	0.0009109869353061547	0.08510936138460794	17.0	N1O12	H11_C22_N_O12	0	22	11	12	1	0
235	3585	485.05938603699997	0.00032563355894852817	-0.08083133963435381	15.0	N1O12	H15_C22_N_O12	0	22	15	12	1	0
236	3682	493.02816603699995	0.0013054855973555805	0.08303785227626492	18.0	N1O12	H11_C23_N_O12	0	23	11	12	1	0
237	3694	494.03147603699995	0.0004004013851723596	-0.00789423378182485	18.0	N1O12	H11_C22_13C_N_O12	0	23	11	12	1	0
238	3717	495.043776037	0.0007634188572328035	0.0017493402309308802	17.0	N1O12	H13_C23_N_O12	0	23	13	12	1	0
239	3805	503.01249603699995	0.0012523610892491734	0.04177629818713776	20.0	N1O12	H9_C24_N_O12	0	24	9	12	1	0
240	3833	505.02813603699997	0.0021564615142452385	0.021662159506923042	19.0	N1O12	H11_C24_N_O12	0	24	11	12	1	0
241	3845	506.031466037	0.0006365103100897213	-0.027468647568243482	19.0	N1O12	H11_C23_13C_N_O12	0	24	11	12	1	0
242	3863	507.04376603699995	0.0009680465921611838	-0.018014224004072342	18.0	N1O12	H13_C24_N_O12	0	24	13	12	1	0
243	3888	509.059376037	0.00045155831890445456	-0.09666455883843134	17.0	N1O12	H15_C24_N_O12	0	24	15	12	1	0
244	3919	511.075076037	0.00032169841019990555	0.0014048817043632725	16.0	N1O12	H17_C24_N_O12	0	24	17	12	1	0
245	3968	515.0125260369999	0.00044959074453014325	0.09905390157554593	21.0	N1O12	H9_C25_N_O12	0	25	9	12	1	0
246	3994	517.028136037	0.00169211396190776	0.021159390129466042	20.0	N1O12	H11_C25_N_O12	0	25	11	12	1	0
247	4020	519.0437760369999	0.001505194396348182	0.0016684528171187366	19.0	N1O12	H13_C25_N_O12	0	25	13	12	1	0
248	4049	521.0594460369999	0.0008745868093813947	0.039903316492485366	18.0	N1O12	H15_C25_N_O12	0	25	15	12	1	0
249	4072	523.075056037	0.0006227372894695419	-0.036862778709805887	17.0	N1O12	H17_C25_N_O12	0	25	17	12	1	0
250	4115	527.012506037	0.0005194396348181962	0.058848698362526514	22.0	N1O12	H9_C26_N_O12	0	26	9	12	1	0
251	4140	529.0281560369999	0.0022538564457736505	0.05848460001313291	21.0	N1O12	H11_C26_N_O12	0	26	11	12	1	0
252	4164	531.043796037	0.0016911301747206044	0.03929242777254461	20.0	N1O12	H13_C26_N_O12	0	26	13	12	1	0
253	4174	532.0471060369999	0.0003453093026916417	-0.045059919911161685	20.0	N1O12	H13_C25_13C_N_O12	0	26	13	12	1	0
254	4189	533.059476037	0.0008814733196914844	0.0952839264550384	19.0	N1O12	H15_C26_N_O12	0	26	15	12	1	0
255	4269	541.0281460369999	0.001438296867621596	0.03870408622260088	22.0	N1O12	H11_C27_N_O12	0	27	11	12	1	0
256	4287	543.043806037	0.0017058869825279394	0.056838876774687165	21.0	N1O12	H13_C27_N_O12	0	27	13	12	1	0
257	4297	544.0471060369999	0.00041122304423107193	-0.04406603715186773	21.0	N1O12	H13_C26_13C_N_O12	0	27	13	12	1	0
258	4309	545.059436037	0.0011893987092712105	0.01979967538336804	20.0	N1O12	H15_C27_N_O12	0	27	15	12	1	0
259	4386	553.028136037	0.0015327404375885408	0.019781995391253637	23.0	N1O12	H11_C28_N_O12	0	28	11	12	1	0
260	4408	555.043796037	0.001916417440579254	0.03759342983170787	22.0	N1O12	H13_C28_N_O12	0	28	13	12	1	0
261	4417	556.0471060369999	0.0005371478041869983	-0.04311505217221166	22.0	N1O12	H13_C27_13C_N_O12	0	28	13	12	1	0
262	4427	557.059386037	0.001311388320478514	-0.07038387840155792	21.0	N1O12	H15_C28_N_O12	0	28	15	12	1	0
263	4436	558.0627360369999	0.00043286636234849676	-0.0789301938748428	21.0	N1O12	H15_C27_13C_N_O12	0	28	15	12	1	0
264	4449	559.0750760369999	0.0008549110656382812	0.0012842640544271585	20.0	N1O12	H17_C28_N_O12	0	28	17	12	1	0
265	4468	561.090756037	0.0005145206988824176	0.05461505062930603	19.0	N1O12	H19_C28_N_O12	0	28	19	12	1	0
266	4495	565.028136037	0.0008067054934676531	0.019361867738213183	24.0	N1O12	H11_C29_N_O12	0	29	11	12	1	0
267	4508	567.0437760369999	0.0014894538013536913	0.00152721903834171	23.0	N1O12	H13_C29_N_O12	0	29	13	12	1	0
268	4521	569.059436037	0.0013704155517078546	0.018964626917235692	22.0	N1O12	H15_C29_N_O12	0	29	15	12	1	0
269	4529	570.062766037	0.00040433653392098223	-0.024642900505725308	22.0	N1O12	H15_C28_13C_N_O12	0	29	15	12	1	0
270	4537	571.0750660369999	0.0008067054934676531	-0.01625355512187155	21.0	N1O12	H17_C29_N_O12	0	29	17	12	1	0
271	4556	573.090716037	0.0005391153785613096	-0.016325513051054466	20.0	N1O12	H19_C29_N_O12	0	29	19	12	1	0
272	4585	577.028126037	0.0005824020147961593	0.001629036820130358	25.0	N1O12	H11_C30_N_O12	0	30	11	12	1	0
273	4601	579.043766037	0.001689162600346293	-0.01577428266021387	24.0	N1O12	H13_C30_N_O12	0	30	13	12	1	0
274	4614	581.059436037	0.0013773020620179446	0.01857297073046251	23.0	N1O12	H15_C30_N_O12	0	30	15	12	1	0
275	4621	582.0627760369999	0.0004545096804659216	-0.006954576213565958	23.0	N1O12	H15_C29_13C_N_O12	0	30	15	12	1	0
276	4631	583.0750660369999	0.0010624901621281283	-0.01591904817272672	22.0	N1O12	H17_C30_N_O12	0	30	17	12	1	0
277	4647	585.0907460369999	0.0006965213285062175	0.03528341580117632	21.0	N1O12	H19_C30_N_O12	0	30	19	12	1	0
278	4660	587.106386037	0.00043876908547143086	0.018003551549168727	20.0	N1O12	H21_C30_N_O12	0	30	21	12	1	0
279	4674	589.0281460369999	0.0005027152526365496	0.035550083903383795	26.0	N1O12	H11_C31_N_O12	0	31	11	12	1	0
280	4679	589.1219860369999	0.000335471430820085	-0.0670557218450504	19.0	N1O12	H23_C30_N_O12	0	30	23	12	1	0
281	4691	591.043806037	0.0012562962379977964	0.052222863448233	25.0	N1O12	H13_C31_N_O12	0	31	13	12	1	0
282	4707	593.0593960369999	0.0013733669132693215	-0.049249704683373835	24.0	N1O12	H15_C31_N_O12	0	31	15	12	1	0
283	4714	594.0628260369999	0.0003394065795687077	0.07735208808968272	24.0	N1O12	H15_C30_13C_N_O12	0	31	15	12	1	0
284	4723	595.075106037	0.0010005115693373211	0.05162037469977408	23.0	N1O12	H17_C31_N_O12	0	31	17	12	1	0
285	4740	597.090766037	0.0007781756650401387	0.0680700528884585	22.0	N1O12	H19_C31_N_O12	0	31	19	12	1	0
286	4752	599.1063260369999	0.0005784668660475367	-0.0825062225653838	21.0	N1O12	H21_C31_N_O12	0	31	21	12	1	0
287	4759	601.028076037	0.000462379977963167	-0.08162680227414815	27.0	N1O12	H11_C32_N_O12	0	32	11	12	1	0
288	4764	601.1220760369999	0.0004869746576420589	0.08400290387694342	20.0	N1O12	H23_C31_N_O12	0	31	23	12	1	0
289	4773	603.0437360369999	0.0011589013064693845	-0.06489413225570521	26.0	N1O12	H13_C32_N_O12	0	32	13	12	1	0
290	4780	604.047086037	0.0003423579411301747	-0.07279896065501539	26.0	N1O12	H13_C31_13C_N_O12	0	32	13	12	1	0
291	4792	605.0594460369999	0.001438296867621596	0.03436356563441217	25.0	N1O12	H15_C32_N_O12	0	32	15	12	1	0
292	4797	606.0628260369999	0.00043876908547143086	0.07582052235557263	25.0	N1O12	H15_C31_13C_N_O12	0	32	15	12	1	0
293	4805	607.075046037	0.001111679521485912	-0.04823456375816672	24.0	N1O12	H17_C32_N_O12	0	32	17	12	1	0
294	4828	611.106396037	0.0005578073351172675	0.03366025980747595	22.0	N1O12	H21_C32_N_O12	0	32	21	12	1	0
295	4837	613.1219860369999	0.0004672989138989454	-0.06443089781177215	21.0	N1O12	H23_C32_N_O12	0	32	23	12	1	0
296	4852	617.059426037	0.0010103494412088778	0.0012835067256137126	26.0	N1O12	H15_C33_N_O12	0	33	15	12	1	0
297	4858	618.0627360369999	0.00035022823862742013	-0.07126784609627189	26.0	N1O12	H15_C32_13C_N_O12	0	33	15	12	1	0
298	4866	619.0750260369999	0.0009336140406107352	-0.07960586017989861	25.0	N1O12	H17_C33_N_O12	0	33	17	12	1	0
299	4872	621.0907460369999	0.0008273650243979223	0.033238299243012887	24.0	N1O12	H19_C33_N_O12	0	33	19	12	1	0
300	4880	623.1063160369999	0.000492877380764993	-0.0953769821220179	23.0	N1O12	H21_C33_N_O12	0	33	21	12	1	0
301	4887	625.1219960369999	0.00034432551550448614	-0.0471971873124029	22.0	N1O12	H23_C33_N_O12	0	33	23	12	1	0
302	4894	627.043806037	0.00046828270108610116	0.04922463100253135	28.0	N1O12	H13_C34_N_O12	0	34	13	12	1	0
303	4909	631.075056037	0.0007280025184951991	-0.030554210398359868	26.0	N1O12	H17_C34_N_O12	0	34	17	12	1	0
304	4918	635.1064060369999	0.000363017472060444	0.04813366664984827	24.0	N1O12	H21_C34_N_O12	0	34	21	12	1	0
305	4950	649.1219960369999	0.0003797418542420904	-0.045452164801359995	24.0	N1O12	H23_C35_N_O12	0	35	23	12	1	0
306	4971	659.106436037	0.00035908232331182115	0.0918971455316089	26.0	N1O12	H21_C36_N_O12	0	36	21	12	1	0
307	4976	661.122066037	0.0003787580670549346	0.061253438778166525	25.0	N1O12	H23_C36_N_O12	0	36	23	12	1	0
308	4984	665.0594460369999	0.0004348339367228082	0.03126337068138834	30.0	N1O12	H15_C37_N_O12	0	37	15	12	1	0
309	5005	681.090706037	0.00038859593892649145	-0.028419122104128537	29.0	N1O12	H19_C38_N_O12	0	38	19	12	1	0
310	5017	693.0907360369998	0.00035711474893750984	0.015357296573123496	30.0	N1O12	H19_C39_N_O12	0	39	19	12	1	0
311	3713	495.00740603699995	0.0005705965685502912	0.03307829305297884	18.0	N1O13	H9_C22_N_O13	0	22	9	13	1	0
312	3737	497.02305603699995	0.0003699039823705337	0.03279525935280784	17.0	N1O13	H11_C22_N_O13	0	22	11	13	1	0
313	3885	509.023066037	0.0005086179757594838	0.051667599675923694	18.0	N1O13	H11_C23_N_O13	0	23	11	13	1	0
314	3916	511.03869603699997	0.00034432551550448614	0.012183030536355206	17.0	N1O13	H13_C23_N_O13	0	23	13	13	1	0
315	4017	519.007426037	0.0004977963167007713	0.07008377572624934	20.0	N1O13	H9_C24_N_O13	0	24	9	13	1	0
316	4045	521.0230660369999	0.0010979065008657328	0.05047761178539978	19.0	N1O13	H11_C24_N_O13	0	24	11	13	1	0
317	4163	531.007356037	0.0004850070832677475	-0.06332492291872463	21.0	N1O13	H9_C25_N_O13	0	25	9	13	1	0
318	4211	535.038656037	0.0007545647725484023	-0.06312441101101758	19.0	N1O13	H13_C25_N_O13	0	25	13	13	1	0
319	4234	537.054366037	0.00042499606485125134	0.048695256357707835	18.0	N1O13	H15_C25_N_O13	0	25	15	13	1	0
320	4286	543.007336037	0.00043876908547143086	-0.0987574133802429	22.0	N1O13	H9_C26_N_O13	0	26	9	13	1	0
321	4307	545.023026037	0.0013143396820399812	-0.025136552585050032	21.0	N1O13	H11_C26_N_O13	0	26	11	13	1	0
322	4316	546.026406037	0.00043876908547143086	0.020987995945567568	21.0	N1O13	H11_C25_13C_N_O13	0	26	11	13	1	0
323	4328	547.038696037	0.0009513222099795373	0.011381278924760728	20.0	N1O13	H13_C26_N_O13	0	26	13	13	1	0
324	4349	549.0543160369999	0.00041122304423107193	-0.04343468261461388	19.0	N1O13	H15_C26_N_O13	0	26	15	13	1	0
325	4374	551.070036037	0.00034432551550448614	0.08361550632208149	18.0	N1O13	H17_C26_N_O13	0	26	17	13	1	0
326	4406	555.007406037	0.00037187155674484496	0.02950230919267878	23.0	N1O13	H9_C27_N_O13	0	27	9	13	1	0
327	4426	557.0230660369999	0.0010713442468125297	0.04721528005252737	22.0	N1O13	H11_C27_N_O13	0	27	11	13	1	0
328	4445	559.038676037	0.001140209349913427	-0.024638724781262833	21.0	N1O13	H13_C27_N_O13	0	27	13	13	1	0
329	4465	561.0543160369999	0.0004869746576420589	-0.04250568843975935	20.0	N1O13	H15_C27_N_O13	0	27	15	13	1	0
330	4482	563.0699860369999	0.0004131906186053833	-0.006965386190962417	19.0	N1O13	H17_C27_N_O13	0	27	17	13	1	0
331	4519	569.023046037	0.0009995277821501652	0.011071607801018771	23.0	N1O13	H11_C28_N_O13	0	28	11	13	1	0
332	4534	571.038696037	0.0012553124508106405	0.010902938847126904	22.0	N1O13	H13_C28_N_O13	0	28	13	13	1	0
333	4553	573.054366037	0.0007663702187942704	0.045636158769811086	21.0	N1O13	H15_C28_N_O13	0	28	15	13	1	0
334	4571	575.069996037	0.0006227372894695419	0.010569148297338479	20.0	N1O13	H17_C28_N_O13	0	28	17	13	1	0
335	4612	581.0230160369999	0.0007889973240988509	-0.0407901223783626	24.0	N1O13	H11_C29_N_O13	0	29	11	13	1	0
336	4628	583.0387360369999	0.001142176924287738	0.07928461204676718	23.0	N1O13	H13_C29_N_O13	0	29	13	13	1	0
337	4634	584.041996037	0.00031973083582559423	-0.08323716497995197	23.0	N1O13	H13_C28_13C_N_O13	0	29	13	13	1	0
338	4644	585.054346037	0.0008795057453171728	0.010515262403703636	22.0	N1O13	H15_C29_N_O13	0	29	15	13	1	0
339	4657	587.070016037	0.0005814182276090037	0.04442059602193378	21.0	N1O13	H17_C29_N_O13	0	29	17	13	1	0
340	4677	589.0856960369999	0.0005046828270108612	0.09506936008484397	20.0	N1O13	H19_C29_N_O13	0	29	19	13	1	0
341	4694	591.1012760369999	0.00034432551550448614	-0.02380302746227816	19.0	N1O13	H21_C29_N_O13	0	29	21	13	1	0
342	4706	593.023056037	0.0006207697150952307	0.02748628371912432	25.0	N1O13	H11_C30_N_O13	0	30	11	13	1	0
343	4721	595.038656037	0.0013094207461042027	-0.05675933771328288	24.0	N1O13	H13_C30_N_O13	0	30	13	13	1	0
344	4727	596.042036037	0.0004368015110971195	-0.014452000774859709	24.0	N1O13	H13_C29_13C_N_O13	0	30	13	13	1	0
345	4737	597.054346037	0.0012317015583189045	0.010303919584273557	23.0	N1O13	H15_C30_N_O13	0	30	15	13	1	0
346	4743	598.0576860369999	0.00047221784983472384	-0.01452702652108305	23.0	N1O13	H15_C29_13C_N_O13	0	30	15	13	1	0
347	4750	599.069956037	0.0009119707224933103	-0.05662443860085105	22.0	N1O13	H17_C30_N_O13	0	30	17	13	1	0
348	4763	601.085646037	0.0005460018888713994	0.009988593299177059	21.0	N1O13	H19_C30_N_O13	0	30	19	13	1	0
349	4789	605.0230160369999	0.0005155044860695733	-0.03917206337708184	26.0	N1O13	H11_C31_N_O13	0	31	11	13	1	0
350	4803	607.0386860369999	0.0011372579883519598	-0.006217066686731556	25.0	N1O13	H13_C31_N_O13	0	31	13	13	1	0
351	4807	608.042006037	0.00034432551550448614	-0.06350548090628151	25.0	N1O13	H13_C30_13C_N_O13	0	31	13	13	1	0
352	4813	609.054306037	0.00105757122619235	-0.05557468309178	24.0	N1O13	H15_C31_N_O13	0	31	15	13	1	0
353	4818	610.057706037	0.0003659688336219109	0.01854250830924136	24.0	N1O13	H15_C30_13C_N_O13	0	31	15	13	1	0
354	4825	611.070006037	0.0009050842121832203	0.02631122438571109	23.0	N1O13	H17_C31_N_O13	0	31	17	13	1	0
355	4855	617.116966037	0.0003797418542420904	0.04189805401936541	20.0	N1O13	H23_C31_N_O13	0	31	23	13	1	0
356	4865	619.038666037	0.0007270187313080434	-0.03840470936639141	26.0	N1O13	H13_C32_N_O13	0	32	13	13	1	0
357	4871	621.054376037	0.0010329765465134583	0.05821068396239205	25.0	N1O13	H15_C32_N_O13	0	32	15	13	1	0
358	4879	623.069996037	0.0008116244294034316	0.009754923376384141	24.0	N1O13	H17_C32_N_O13	0	32	17	13	1	0
359	4897	627.101346037	0.00046336376515032266	0.08918813583148885	22.0	N1O13	H21_C32_N_O13	0	32	21	13	1	0
360	4908	631.038706037	0.0006620887769557691	0.025713161176575336	27.0	N1O13	H13_C33_N_O13	0	33	13	13	1	0
361	4913	633.054386037	0.0008568786400125923	0.07290368884515618	26.0	N1O13	H15_C33_N_O13	0	33	15	13	1	0
362	4917	635.070016037	0.0007958838344089406	0.04106318887750863	25.0	N1O13	H17_C33_N_O13	0	33	17	13	1	0
363	4938	643.038716037	0.00038170942861640174	0.040784480432792994	28.0	N1O13	H13_C34_N_O13	0	34	13	13	1	0
364	4947	647.0700260369999	0.000650283330709901	0.05575594395612764	26.0	N1O13	H17_C34_N_O13	0	34	17	13	1	0
365	4954	651.1013260369999	0.00034826066425310877	0.05518342329241517	24.0	N1O13	H21_C34_N_O13	0	34	21	13	1	0
366	4963	655.038666037	0.000417125767354006	-0.036294040777077936	29.0	N1O13	H13_C35_N_O13	0	35	13	13	1	0
367	4968	657.054336037	0.0006611049897686132	-0.005856441080588889	28.0	N1O13	H15_C35_N_O13	0	35	15	13	1	0
368	4975	661.085646037	0.0005253423579411302	0.0090820305844315	26.0	N1O13	H19_C35_N_O13	0	35	19	13	1	0
369	4981	663.101226037	0.0003344876436329293	-0.09662174867409637	25.0	N1O13	H21_C35_N_O13	0	35	21	13	1	0
370	4994	673.085706037	0.0003925310876751141	0.09806180630508984	27.0	N1O13	H19_C36_N_O13	0	36	19	13	1	0
371	5006	683.070046037	0.0004869746576420589	0.08209699778560674	29.0	N1O13	H17_C37_N_O13	0	37	17	13	1	0
372	5008	685.085616037	0.00040335274673382657	-0.03502627891507886	28.0	N1O13	H19_C37_N_O13	0	37	19	13	1	0
373	5019	695.069976037	0.0003580985361246656	-0.02002963798422749	30.0	N1O13	H17_C38_N_O13	0	38	17	13	1	0
374	4093	525.017946037	0.00033350385644577364	-0.015885171326232666	18.0	N1O14	H11_C23_N_O14	0	23	11	14	1	0
375	4231	537.017946037	0.0003659688336219109	-0.015530207293239888	19.0	N1O14	H11_C24_N_O14	0	24	11	14	1	0
376	4463	561.017956037	0.00046336376515032266	0.0029589069917370435	21.0	N1O14	H11_C26_N_O14	0	26	11	14	1	0
377	4479	563.033566037	0.0004751692113961908	-0.06822683810845058	20.0	N1O14	H13_C26_N_O14	0	26	13	14	1	0
378	4551	573.017946037	0.0006188021407209192	-0.014554518021336116	22.0	N1O14	H11_C27_N_O14	0	27	11	14	1	0
379	4642	585.0179260369999	0.0005273099323154415	-0.04844295996813094	23.0	N1O14	H11_C28_N_O14	0	28	11	14	1	0
380	4675	589.0492660369999	0.0004368015110971195	0.0195433570535244	21.0	N1O14	H15_C28_N_O14	0	28	15	14	1	0
381	4735	597.0179360369999	0.0006945537541319062	-0.030719345081385182	24.0	N1O14	H11_C29_N_O14	0	29	11	14	1	0
382	4747	599.033576037	0.001006414292460255	-0.04743306739641347	23.0	N1O14	H13_C29_N_O14	0	29	13	14	1	0
383	4760	601.0492260369999	0.0006443806075869668	-0.047397115993732725	22.0	N1O14	H15_C29_N_O14	0	29	15	14	1	0
384	4775	603.064886037	0.0005223909963796632	-0.0307794407412338	21.0	N1O14	H17_C29_N_O14	0	29	17	14	1	0
385	4794	605.080536037	0.00036498504643475525	-0.030799205768839006	20.0	N1O14	H19_C29_N_O14	0	29	19	14	1	0
386	4834	613.0492260369999	0.0007230835825594207	-0.046469351357927666	23.0	N1O14	H15_C30_N_O14	0	30	15	14	1	0
387	4844	615.0649460369999	0.00040728789548244925	0.06737174735771842	22.0	N1O14	H17_C30_N_O14	0	30	17	14	1	0
388	4870	621.0179360369999	0.00032760113332283965	-0.02953215830436862	26.0	N1O14	H11_C31_N_O14	0	31	11	14	1	0
389	4878	623.033626037	0.000901149063434598	0.034646605095580284	25.0	N1O14	H13_C31_N_O14	0	31	13	14	1	0
390	4885	625.049296037	0.0008362191090823234	0.06641396177186888	24.0	N1O14	H15_C31_N_O14	0	31	15	14	1	0
391	4895	627.0648960369999	0.0005755155044860696	-0.013654088896646335	23.0	N1O14	H17_C31_N_O14	0	31	17	14	1	0
392	4903	629.080536037	0.00034924445144026437	-0.029624187792430562	22.0	N1O14	H19_C31_N_O14	0	31	19	14	1	0
393	4916	635.033586037	0.0004968125295136157	-0.02899689152669837	26.0	N1O14	H13_C32_N_O14	0	32	13	14	1	0
394	4923	637.049236037	0.0006296237997796318	-0.02902130457714379	25.0	N1O14	H15_C32_N_O14	0	32	15	14	1	0
395	4933	641.0806160369999	0.00036104989768613263	0.0957196311262802	23.0	N1O14	H19_C32_N_O14	0	32	19	14	1	0
396	4946	647.033576037	0.0005460018888713994	-0.04391425891513977	27.0	N1O14	H13_C33_N_O14	0	33	13	14	1	0
397	4949	649.049296037	0.0006178183535337637	0.06395816204716816	26.0	N1O14	H15_C33_N_O14	0	33	15	14	1	0
398	4953	651.064916037	0.0005479694632457106	0.017568140800262904	25.0	N1O14	H17_C33_N_O14	0	33	17	14	1	0
399	4959	653.080576037	0.00037482291830631204	0.032712655773984016	24.0	N1O14	H19_C33_N_O14	0	33	19	14	1	0
400	4980	663.0648960369999	0.0004407366598457422	-0.012912762967288377	26.0	N1O14	H17_C34_N_O14	0	34	17	14	1	0
401	4993	673.049256037	0.0004810719345191248	0.0022464924019694518	28.0	N1O14	H15_C35_N_O14	0	35	15	14	1	0
402	4995	675.064956037	0.00047221784983472384	0.07619711209676039	27.0	N1O14	H17_C35_N_O14	0	35	17	14	1	0
403	4999	677.080556037	0.0003472768770659531	0.0020145313599986853	26.0	N1O14	H19_C35_N_O14	0	35	19	14	1	0
404	5009	687.064926037	0.0005223909963796632	0.031202291482780926	28.0	N1O14	H17_C36_N_O14	0	36	17	14	1	0
405	5023	697.049306037	0.0003954824492365812	0.07390008078503559	30.0	N1O14	H15_C37_N_O14	0	37	15	14	1	0
406	5024	699.064906037	0.0004063041082952936	0.0020570338002646425	29.0	N1O14	H17_C37_N_O14	0	37	17	14	1	0
407	4673	589.012866037	0.000332520069258618	-0.0050593121956912755	22.0	N1O15	H11_C27_N_O15	0	27	11	15	1	0
408	4791	605.0441360369999	0.00031382811270266013	-0.05475303032314309	21.0	N1O15	H15_C28_N_O15	0	28	15	15	1	0
409	4893	627.028536037	0.000498780103887927	0.02702588317083645	24.0	N1O15	H13_C30_N_O15	0	30	13	15	1	0
410	4929	639.028476037	0.0004220447032897844	-0.06737414937983449	25.0	N1O15	H13_C31_N_O15	0	31	13	15	1	0
411	4932	641.044146037	0.0004751692113961908	-0.03607863841437597	24.0	N1O15	H15_C31_N_O15	0	31	15	15	1	0
412	4939	643.0597560369999	0.0003472768770659531	-0.0982832456628022	23.0	N1O15	H17_C31_N_O15	0	31	17	15	1	0
413	4958	653.044166037	0.00038367700299071306	-0.004789875119777534	25.0	N1O15	H15_C32_N_O15	0	32	15	15	1	0
414	4979	663.028496037	0.00043385014953565247	-0.034770752977853085	27.0	N1O15	H13_C33_N_O15	0	33	13	15	1	0
415	4998	677.044146037	0.0003561309617503542	-0.034160253933068374	27.0	N1O15	H15_C34_N_O15	0	34	15	15	1	0
416	5001	679.0598560369999	0.0004023689595466709	0.05418962670668262	26.0	N1O15	H17_C34_N_O15	0	34	17	15	1	0
417	5020	695.0911460369999	0.00032169841019990555	0.03834029574520178	25.0	N1O15	H21_C35_N_O15	0	35	21	15	1	0
