	peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
700	1841	600.111336037	0.007790377347039102	-0.3073612993442289	16.0	O15	H24_C28_O15	0	28	24	15	0	0
701	1845	602.1274460369999	0.00881763144973542	0.4575028125581865	15.0	O15	H26_C28_O15	0	28	26	15	0	0
702	1849	606.064636037	0.007488450123516219	0.10852142836029244	20.0	O15	H18_C29_O15	0	29	18	15	0	0
703	1850	608.080176037	0.007916558807060504	-0.0728571687210978	19.0	O15	H20_C29_O15	0	29	20	15	0	0
704	1851	610.095766037	0.009500126973023708	-0.17108297726535765	18.0	O15	H22_C29_O15	0	29	22	15	0	0
705	1853	612.111396037	0.007863716498665603	-0.2033143000425522	17.0	O15	H24_C29_O15	0	29	24	15	0	0
706	1860	628.142856037	0.007737227725683437	0.0563581988567779	16.0	O15	H28_C30_O15	0	30	28	15	0	0
707	1862	638.127136037	0.010406544998713137	-0.05410363857450205	18.0	O15	H26_C31_O15	0	31	26	15	0	0
708	1863	640.142736037	0.00781679074080825	-0.13215646337069767	17.0	O15	H28_C31_O15	0	31	28	15	0	0
709	1837	598.059736037	0.010889041867970108	0.4199095590205973	18.0	O16	H18_C27_O16	0	27	18	16	0	0
710	1852	612.075146037	0.007946352643398063	0.01806477523136616	18.0	O16	H20_C28_O16	0	28	20	16	0	0
711	1858	616.0702960369999	0.0074167561826897705	0.399981952822598	17.0	O17	H20_C27_O17	0	27	20	17	0	0
712	151	258.013986037	0.00714104679014282	0.19136559518194987	14.0	O1S1	H6_C17_O_S	0	17	6	1	0	1
713	27	214.193346037	0.013748359259206649	0.30717574192064906	0.0	O2	H26_C13_O2	0	13	26	2	0	0
714	54	226.19323603700002	0.012671444623719306	-0.195430247153284	1.0	O2	H26_C14_O2	0	14	26	2	0	0
715	59	228.208976037	0.12415587648437748	0.2003470712949265	0.0	O2	H28_C14_O2	0	14	28	2	0	0
716	60	229.212356037	0.016533483851703456	0.3092372560237105	0.0	O2	H28_C13_13C_O2	0	14	28	2	0	0
717	78	234.162016037	0.0066565787720971065	0.15349628692399214	4.0	O2	H22_C15_O2	0	15	22	2	0	0
718	94	240.20899603700002	0.01142408925351782	0.27359924516920303	1.0	O2	H28_C15_O2	0	15	28	2	0	0
719	102	242.224616037	0.14542048061710727	0.14716505938769353	0.0	O2	H30_C15_O2	0	15	30	2	0	0
720	103	243.227916037	0.023951301660984955	-0.0789095277321803	0.0	O2	H30_C14_13C_O2	0	15	30	2	0	0
721	139	254.224606037	0.07317775334284485	0.10088323235454064	1.0	O2	H30_C16_O2	0	16	30	2	0	0
722	149	256.240226037	0.9681598442609932	-0.017276756398879142	0.0	O2	H32_C16_O2	0	16	32	2	0	0
723	150	257.243626037	0.15203054027779006	0.15834405958271444	0.0	O2	H32_C15_13C_O2	0	16	32	2	0	0
724	189	268.240206037	0.015088811831491872	-0.09106390250764228	1.0	O2	H32_C17_O2	0	17	32	2	0	0
725	199	270.255886037	0.1353371139987796	0.020347382909308338	0.0	O2	H34_C17_O2	0	17	34	2	0	0
726	200	271.259276037	0.02590619080034874	0.14988980516818198	0.0	O2	H34_C16_13C_O2	0	17	34	2	0	0
727	238	280.240206037	0.02992283638513935	-0.08716450903536006	2.0	O2	H32_C18_O2	0	18	32	2	0	0
728	247	282.255896037	0.13527632190763195	0.05491116481851408	1.0	O2	H34_C18_O2	0	18	34	2	0	0
729	258	284.271546037	0.3829612433532242	0.05426149831066522	0.0	O2	H36_C18_O2	0	18	36	2	0	0
730	314	296.271476037	0.009789159468879764	-0.18420605557021205	1.0	O2	H36_C19_O2	0	19	36	2	0	0
731	325	298.287166037	0.020642819992134773	-0.04911039309500484	0.0	O2	H38_C19_O2	0	19	38	2	0	0
732	380	310.287136037	0.019312359747331385	-0.14389574955467066	1.0	O2	H38_C20_O2	0	20	38	2	0	0
733	393	312.302856037	0.03697665596116617	0.08093746014400259	0.0	O2	H40_C20_O2	0	20	40	2	0	0
734	475	326.318476037	0.01145253898367345	-0.014700362763365931	0.0	O2	H42_C21_O2	0	21	42	2	0	0
735	540	338.318496037	0.2607410039376786	0.04493694613301005	1.0	O2	H42_C22_O2	0	22	42	2	0	0
736	553	340.334146037	0.03252911725115647	0.0444533708861016	0.0	O2	H44_C22_O2	0	22	44	2	0	0
737	649	354.34975603699996	0.0164605234089781	-0.07039654896076533	0.0	O2	H46_C23_O2	0	23	46	2	0	0
738	733	366.34989603699995	0.008442796554399635	0.31405768442167226	1.0	O2	H46_C24_O2	0	24	46	2	0	0
739	749	368.36544603699997	0.04148597388880352	0.0406688525042228	0.0	O2	H48_C24_O2	0	24	48	2	0	0
740	841	382.38102603699997	0.023026789420666268	-0.14407880167454634	0.0	O2	H50_C25_O2	0	25	50	2	0	0
741	944	396.396736037	0.01518971602444756	0.012192330440558985	0.0	O2	H52_C26_O2	0	26	52	2	0	0
742	1033	410.412386037	0.008918122787905434	0.011595653883761896	0.0	O2	H54_C27_O2	0	27	54	2	0	0
743	1122	424.428116037	0.008327793215304628	0.19952730944836766	0.0	O2	H56_C28_O2	0	28	56	2	0	0
744	269	288.024616037	0.00854068349283145	0.39809444614645706	14.0	O2S1	H8_C18_O2_S	0	18	8	2	0	1
745	4	202.15696603700002	0.006382669798916252	0.35271107098792204	0.0	O3	H22_C11_O3	0	11	22	3	0	0
746	8	204.078656037	0.008769675106999544	0.05719853434911613	6.0	O3	H12_C12_O3	0	12	12	3	0	0
747	12	206.094336037	0.011214716002097528	0.20184446022854186	5.0	O3	H14_C12_O3	0	12	14	3	0	0
748	26	214.156936037	0.009102730960527954	0.19286323750141168	1.0	O3	H22_C12_O3	0	12	22	3	0	0
749	32	216.172596037	0.008005778899164494	0.2369819345586993	0.0	O3	H24_C12_O3	0	12	24	3	0	0
750	41	220.110026037	0.0066913454908906714	0.3703829464401156	5.0	O3	H16_C13_O3	0	13	16	3	0	0
751	53	226.156946037	0.009213040792585827	0.2268468905829567	2.0	O3	H22_C13_O3	0	13	22	3	0	0
752	67	230.188186037	0.006634188384359785	-0.038425082315063384	0.0	O3	H26_C13_O3	0	13	26	3	0	0
753	77	234.125606037	0.007347927391992469	0.04890964372243632	5.0	O3	H18_C14_O3	0	14	18	3	0	0
754	82	236.141336037	0.006852855524714718	0.3869589353700301	4.0	O3	H20_C14_O3	0	14	20	3	0	0
755	88	238.15687603700002	0.008660821131291149	-0.07850707614531148	3.0	O3	H22_C14_O3	0	14	22	3	0	0
756	101	242.18820603700001	0.012990646560642744	0.046059220488199666	1.0	O3	H26_C14_O3	0	14	26	3	0	0
757	109	244.203866037	0.013753117953841518	0.08632541467084434	0.0	O3	H28_C14_O3	0	14	28	3	0	0
758	126	250.156906037	0.008111857745712046	0.045183641687207114	4.0	O3	H22_C15_O3	0	15	22	3	0	0
759	148	256.203826037	0.011026115865156387	-0.0738435499011517	1.0	O3	H28_C15_O3	0	15	28	3	0	0
760	159	258.219456037	0.01220644907236931	-0.1510072113620091	0.0	O3	H30_C15_O3	0	15	30	3	0	0
761	188	268.203856037	0.010594130071632357	0.0413155878219097	2.0	O3	H28_C16_O3	0	16	28	3	0	0
762	198	270.219496037	0.04598779834687232	0.0037266002338942686	1.0	O3	H30_C16_O3	0	16	30	3	0	0
763	209	272.235146037	0.04010649567467252	0.003427184111399916	0.0	O3	H32_C16_O3	0	16	32	3	0	0
764	225	276.172476037	0.00759482386633925	-0.2490146772070371	5.0	O3	H24_C17_O3	0	17	24	3	0	0
765	231	278.188096037	0.007047949588059083	-0.35531714488547833	4.0	O3	H26_C17_O3	0	17	26	3	0	0
766	257	284.235156037	0.016679708945943613	0.038464629608433436	1.0	O3	H32_C17_O3	0	17	32	3	0	0
767	268	286.250776037	0.030703740347641364	-0.06686794097353405	0.0	O3	H34_C17_O3	0	17	34	3	0	0
768	303	294.219456037	0.007166668620225152	-0.13253032447541013	3.0	O3	H30_C18_O3	0	18	30	3	0	0
769	313	296.235156037	0.016961775681355668	0.036906490589837165	2.0	O3	H32_C18_O3	0	18	32	3	0	0
770	324	298.250806037	0.054136418793537235	0.0364089545525874	1.0	O3	H34_C18_O3	0	18	34	3	0	0
771	336	300.266446037	0.02241024201708953	0.002614344529556532	0.0	O3	H36_C18_O3	0	18	36	3	0	0
772	392	312.266436037	0.008978852795626623	-0.029510056063323895	1.0	O3	H36_C19_O3	0	19	36	3	0	0
773	409	314.282086037	0.015355727106686841	-0.029556250270775623	0.0	O3	H38_C19_O3	0	19	38	3	0	0
774	474	326.28209603700003	0.010672103751040891	0.0021790959199330076	1.0	O3	H38_C20_O3	0	20	38	3	0	0
775	632	352.297696037	0.008136992220897003	-0.14011729463060368	2.0	O3	H40_C22_O3	0	22	40	3	0	0
776	648	354.313436037	0.03284332147225333	0.11448338065911125	1.0	O3	H42_C22_O3	0	22	42	3	0	0
777	840	382.344656037	0.008409597442123098	-0.10353224348639484	1.0	O3	H46_C24_O3	0	24	46	3	0	0
778	1075	416.328986037	0.020063088060423364	-0.14294224509155926	5.0	O3	H44_C27_O3	0	27	44	3	0	0
779	280	290.003806037	0.006432224789882368	0.13825680627825804	14.0	O3S1	H6_C17_O3_S	0	17	6	3	0	1
780	310	296.144596037	0.006610286265189207	-0.06946268906634641	4.0	O3S1	H24_C16_O3_S	0	16	24	3	0	1
781	322	298.160286037	0.20182370810101305	0.06491474858549602	3.0	O3S1	H26_C16_O3_S	0	16	26	3	0	1
782	326	299.163596037	0.039617747004375335	-0.08518750382118992	3.0	O3S1	H26_C15_13C_O3_S	0	16	26	3	0	1
783	346	304.019546037	0.007416402307159194	0.4276731602063126	14.0	O3S1	H8_C18_O3_S	0	18	8	3	0	1
784	376	310.160266037	0.02038652719119977	-0.0020795700504070693	4.0	O3S1	H26_C17_O3_S	0	17	26	3	0	1
785	390	312.175926037	0.8812696686503232	0.029730031191421168	3.0	O3S1	H28_C17_O3_S	0	17	28	3	0	1
786	394	313.179286037	0.1618237289610443	0.04611096812463767	3.0	O3S1	H28_C16_13C_O3_S	0	17	28	3	0	1
787	395	314.003786037	0.007573833459867635	0.06399604373718888	16.0	O3S1	H6_C19_O3_S	0	19	6	3	0	1
788	411	316.019546037	0.01112013500612242	0.4114334117893749	15.0	O3S1	H8_C19_O3_S	0	19	8	3	0	1
789	459	324.175936037	0.01877529154625379	0.059476962506071325	4.0	O3S1	H28_C18_O3_S	0	18	28	3	0	1
790	461	326.003856037	0.006819023161488727	0.276361761832776	17.0	O3S1	H6_C20_O3_S	0	20	6	3	0	1
791	472	326.191546037	1.0	-0.06374475418451263	3.0	O3S1	H30_C18_O3_S	0	18	30	3	0	1
792	477	327.194936037	0.17840439932099605	0.0439096037967183	3.0	O3S1	H30_C17_13C_O3_S	0	18	30	3	0	1
793	538	338.19158603700004	0.020197973616828443	0.0567932521968689	4.0	O3S1	H30_C19_O3_S	0	19	30	3	0	1
794	552	340.207226037	0.7831657858932349	0.026845402721813696	3.0	O3S1	H32_C19_O3_S	0	19	32	3	0	1
795	555	341.210586037	0.1587241145636891	0.04188908736771304	3.0	O3S1	H32_C18_13C_O3_S	0	19	32	3	0	1
796	647	354.22284603699995	0.012451961086306987	-0.05911815169443858	3.0	O3S1	H34_C20_O3_S	0	20	34	3	0	1
797	0	202.026666037	0.009542284723732228	0.28340318198908804	8.0	O4	H6_C11_O4	0	11	6	4	0	0
798	3	202.120576037	0.012044684496496956	0.33055021572060145	1.0	O4	H18_C10_O4	0	10	18	4	0	0
799	6	204.042286037	0.018783685225505383	0.13321258321069207	7.0	O4	H8_C11_O4	0	11	8	4	0	0
800	11	206.057966037	0.011448748790490687	0.2771404624718255	6.0	O4	H10_C11_O4	0	11	10	4	0	0
801	15	208.073646037	0.007862698330472364	0.4182797854791156	5.0	O4	H12_C11_O4	0	11	12	4	0	0
802	18	210.089306037	0.008492804754378596	0.4615132576099981	4.0	O4	H14_C11_O4	0	11	14	4	0	0
803	21	212.104886037	0.011289622760241058	0.12675332715552992	3.0	O4	H16_C11_O4	0	11	16	4	0	0
804	25	214.120496037	0.006181106642539225	-0.06159615838032498	2.0	O4	H18_C11_O4	0	11	18	4	0	0
805	28	216.042286037	0.012027984054790759	0.1258133326850124	8.0	O4	H8_C12_O4	0	12	8	4	0	0
806	31	216.136206037	0.011579002923285049	0.21623864343683935	1.0	O4	H20_C11_O4	0	11	20	4	0	0
807	35	218.057966037	0.014281010224494663	0.2618890795019522	7.0	O4	H10_C12_O4	0	12	10	4	0	0
808	39	220.073616037	0.011067578281489037	0.2591541914279387	6.0	O4	H12_C12_O4	0	12	12	4	0	0
809	44	222.089256037	0.014394324894391125	0.2114420158824148	5.0	O4	H14_C12_O4	0	12	14	4	0	0
810	48	224.104906037	0.014753846912601138	0.20921005633737333	4.0	O4	H16_C12_O4	0	12	16	4	0	0
811	52	226.12051603700002	0.007705350990389584	0.03012110581970936	3.0	O4	H18_C12_O4	0	12	18	4	0	0
812	56	228.042296037	0.00659267319711468	0.1630443152718704	9.0	O4	H8_C13_O4	0	13	8	4	0	0
813	63	230.057956037	0.009488197642637666	0.20476144712312225	8.0	O4	H10_C13_O4	0	13	10	4	0	0
814	66	230.151906037	0.00969324988757933	0.4199965218039533	1.0	O4	H22_C12_O4	0	12	22	4	0	0
815	71	232.073636037	0.008513773431650965	0.3319334386296172	7.0	O4	H12_C13_O4	0	13	12	4	0	0
816	75	234.089196037	0.008367473837299107	-0.05570953384056574	6.0	O4	H14_C13_O4	0	13	14	4	0	0
817	87	238.12052603700002	0.010529069744918572	0.07059870173527061	4.0	O4	H18_C13_O4	0	13	18	4	0	0
818	90	240.04225603700002	0.006441835304291733	-0.011743765655511076	10.0	O4	H8_C14_O4	0	14	8	4	0	0
819	93	240.13619603700002	0.013141329244899648	0.1529840173790025	3.0	O4	H20_C13_O4	0	13	20	4	0	0
820	97	242.057916037	0.009079219966943804	0.02936074185874118	9.0	O4	H10_C14_O4	0	14	10	4	0	0
821	100	242.15177603700002	0.00836883967268028	-0.1376698553953947	2.0	O4	H22_C13_O4	0	13	22	4	0	0
822	106	244.073576037	0.006583543829260048	0.06978633373993115	8.0	O4	H12_C14_O4	0	14	12	4	0	0
823	114	246.089286037	0.0069773824614221035	0.3127279584217271	7.0	O4	H14_C14_O4	0	14	14	4	0	0
824	120	248.104806037	0.008512463471353565	-0.2140829145321597	6.0	O4	H16_C14_O4	0	14	16	4	0	0
825	125	250.120506037	0.01091383178013845	-0.012749854308805162	5.0	O4	H18_C14_O4	0	14	18	4	0	0
826	132	252.136236037	0.012754257706217052	0.3043473687347647	4.0	O4	H20_C14_O4	0	14	20	4	0	0
827	135	254.057956037	0.011015512015924349	0.1854183223983085	10.0	O4	H10_C15_O4	0	15	10	4	0	0
828	138	254.151796037	0.022508079288780212	-0.052476512825673234	3.0	O4	H22_C14_O4	0	14	22	4	0	0
829	144	256.07365603700003	0.009267401040756629	0.3789261321647536	9.0	O4	H12_C15_O4	0	15	12	4	0	0
830	147	256.16749603700003	0.30974253357397197	0.14283232889693334	2.0	O4	H24_C14_O4	0	14	24	4	0	0
831	158	258.183126037	0.01191238781897347	0.06396622537104697	1.0	O4	H26_C14_O4	0	14	26	4	0	0
832	165	260.19872603700003	0.007225778250516856	-0.12897449784463735	0.0	O4	H28_C14_O4	0	14	28	4	0	0
833	170	262.120586037	0.01021246910356201	0.29303688484243146	6.0	O4	H18_C15_O4	0	15	18	4	0	0
834	176	264.136176037	0.009961065372457348	0.06336504224524503	5.0	O4	H20_C15_O4	0	15	20	4	0	0
835	179	266.057926037	0.006755862587623306	0.06429802815513197	11.0	O4	H10_C16_O4	0	16	10	4	0	0
836	182	266.151796037	0.010881085876874756	-0.050110501537060564	4.0	O4	H22_C15_O4	0	15	22	4	0	0
837	195	270.089186037	0.0063726557422351775	-0.08530885800356885	9.0	O4	H14_C16_O4	0	16	14	4	0	0
838	205	272.104986037	0.0076743527355795345	0.4663089854912794	8.0	O4	H16_C16_O4	0	16	16	4	0	0
839	208	272.198876037	0.013165622489656652	0.42777913591724775	1.0	O4	H28_C15_O4	0	15	28	4	0	0
840	216	274.120536037	0.00699422569500906	0.09780733828087644	7.0	O4	H18_C16_O4	0	16	18	4	0	0
841	230	278.15180603700003	0.013629339122422458	-0.011997045991523068	5.0	O4	H22_C16_O4	0	16	22	4	0	0
842	237	280.16747603700003	0.008424590589602824	0.0592110127061221	4.0	O4	H24_C16_O4	0	16	24	4	0	0
843	253	284.104776037	0.01023794503759226	-0.2925505201100004	9.0	O4	H16_C17_O4	0	17	16	4	0	0
844	256	284.198736037	0.013810908311321859	-0.08289621666640147	2.0	O4	H28_C16_O4	0	16	28	4	0	0
845	267	286.21441603700003	0.011905024724600404	0.02224556001472969	1.0	O4	H30_C16_O4	0	16	30	4	0	0
846	276	288.13606603700003	0.008374765535731793	-0.3236769396353033	7.0	O4	H20_C17_O4	0	17	20	4	0	0
847	279	288.230076037	0.017745628606612492	0.056527758002978136	0.0	O4	H32_C16_O4	0	16	32	4	0	0
848	286	290.15180603700003	0.008715532150821204	-0.011500876231752838	6.0	O4	H22_C17_O4	0	17	22	4	0	0
849	292	292.16747603700003	0.013614572579449155	0.056779078248148825	5.0	O4	H24_C17_O4	0	17	24	4	0	0
850	298	294.089266037	0.006916938037462432	0.1936792891934282	11.0	O4	H14_C18_O4	0	18	14	4	0	0
851	302	294.18307603700003	0.010769633709770807	-0.11382367901067413	4.0	O4	H26_C17_O4	0	17	26	4	0	0
852	320	298.120656037	0.006870161279828479	0.492454974206589	9.0	O4	H18_C18_O4	0	18	18	4	0	0
853	335	300.23006603700003	0.019755989287479937	0.020960592118139627	1.0	O4	H32_C17_O4	0	17	32	4	0	0
854	345	302.245676037	0.008710295413802924	-0.11176669408875943	0.0	O4	H34_C17_O4	0	17	34	4	0	0
855	354	304.167396037	0.008584815496500035	-0.2084740205928158	6.0	O4	H24_C18_O4	0	18	24	4	0	0
856	359	306.182966037	0.007946185018146737	-0.4686250247061847	5.0	O4	H26_C18_O4	0	18	26	4	0	0
857	379	310.214466037	0.00667065618903718	0.1817033252298468	3.0	O4	H30_C18_O4	0	18	30	4	0	0
858	391	312.230046037	0.015544333451970625	-0.04390032339192898	2.0	O4	H32_C18_O4	0	18	32	4	0	0
859	404	314.151756037	0.00846015508042585	-0.16978100224535486	8.0	O4	H22_C19_O4	0	19	22	4	0	0
860	408	314.245696037	0.03890007811585045	-0.04385422037826982	1.0	O4	H34_C18_O4	0	18	34	4	0	0
861	410	315.061136037	0.007543968227589695	-0.4054229019259151	15.0	O4	H10_C19_13C_O4	0	20	10	4	0	0
862	420	316.16740603700003	0.006543118206148564	-0.16893265716352107	7.0	O4	H24_C19_O4	0	19	24	4	0	0
863	423	316.261356037	0.01634790407345751	-0.012189285765770805	0.0	O4	H36_C18_O4	0	18	36	4	0	0
864	433	318.183156037	0.008450854983148572	0.14618938534501136	6.0	O4	H26_C19_O4	0	19	26	4	0	0
865	476	327.061126037	0.010274673592660606	-0.4211231145072463	16.0	O4	H10_C20_13C_O4	0	21	10	4	0	0
866	488	328.261366037	0.028907176362326426	0.018719839195143164	1.0	O4	H36_C19_O4	0	19	36	4	0	0
867	511	332.198666037	0.008979774734508918	-0.28163568839321385	6.0	O4	H28_C20_O4	0	20	28	4	0	0
868	568	342.277026037	0.07789899304655691	0.04695319500052456	1.0	O4	H38_C20_O4	0	20	38	4	0	0
869	569	343.280356037	0.0195596628681212	-0.025544718416179897	1.0	O4	H38_C19_13C_O4	0	20	38	4	0	0
870	619	351.06109603699997	0.007445513225806164	-0.4777886296873265	18.0	O4	H10_C22_13C_O4	0	23	10	4	0	0
871	634	353.07674603699996	0.006705782991703966	-0.4752706085912805	17.0	O4	H12_C22_13C_O4	0	23	12	4	0	0
872	651	355.09239603699996	0.008135499114491672	-0.4727811742951805	16.0	O4	H14_C22_13C_O4	0	23	14	4	0	0
873	669	356.292676037	0.05085768439845481	0.044898480969127255	1.0	O4	H40_C21_O4	0	21	40	4	0	0
874	670	357.29603603699996	0.011075465980815328	0.05921420295229313	1.0	O4	H40_C20_13C_O4	0	21	40	4	0	0
875	720	365.076736037	0.009698179311636848	-0.4870400725342557	18.0	O4	H12_C23_13C_O4	0	24	12	4	0	0
876	748	368.292646037	0.008702600173098526	-0.03802139466343632	2.0	O4	H40_C22_O4	0	22	40	4	0	0
877	765	370.30828603699996	0.11234883803169116	-0.06501879889164988	1.0	O4	H42_C22_O4	0	22	42	4	0	0
878	768	371.31168603699996	0.02956553384942375	0.056779791286878885	1.0	O4	H42_C21_13C_O4	0	22	42	4	0	0
879	857	384.323946037	0.09800909998997727	-0.03682050041936416	1.0	O4	H44_C23_O4	0	23	44	4	0	0
880	859	385.32735603699996	0.02220610550268752	0.1064263914466074	1.0	O4	H44_C22_13C_O4	0	23	44	4	0	0
881	960	398.339566037	0.1005788137178347	-0.11102336745139722	1.0	O4	H46_C24_O4	0	24	46	4	0	0
882	963	399.34295603699996	0.025926395851476183	-0.022699786824729357	1.0	O4	H46_C23_13C_O4	0	24	46	4	0	0
883	1046	412.35527603699995	0.0519702256081916	0.03807638923929233	1.0	O4	H48_C25_O4	0	25	48	4	0	0
884	1048	413.35856603699995	0.01727356485716491	-0.11887742032065075	1.0	O4	H48_C24_13C_O4	0	25	48	4	0	0
885	1137	426.370936037	0.05411637826348981	0.06010494100508055	1.0	O4	H50_C26_O4	0	26	50	4	0	0
886	1140	427.37432603699995	0.012153088367363826	0.14223362586848748	1.0	O4	H50_C25_13C_O4	0	26	50	4	0	0
887	1177	432.32397603699997	0.0071110884327252565	0.03666000707848933	5.0	O4	H44_C27_O4	0	27	44	4	0	0
888	1224	440.386576037	0.02218431732418644	0.035316698589598926	1.0	O4	H52_C27_O4	0	27	52	4	0	0
889	1301	454.402226037	0.017833740509554937	0.034064533729453186	1.0	O4	H54_C28_O4	0	28	54	4	0	0
890	1385	468.418006037	0.008211784124701664	0.31041718750783426	1.0	O4	H56_C29_O4	0	29	56	4	0	0
891	1455	482.43360603699995	0.01121626498358663	0.19760439326452048	1.0	O4	H58_C30_O4	0	30	58	4	0	0
892	388	312.139596037	0.009204311862831587	0.20756418231943047	4.0	O4S1	H24_C16_O4_S	0	16	24	4	0	1
893	405	314.155186037	0.008330630427891889	0.015008506162149769	3.0	O4S1	H26_C16_O4_S	0	16	26	4	0	1
894	424	317.998776037	0.007361818558653292	0.3001741113503487	15.0	O4S1	H6_C18_O4_S	0	18	6	4	0	1
895	450	322.217736037	0.041025463865012164	-0.14146024534670612	-1.0	O4S1	H34_C16_O4_S	0	16	34	4	0	1
896	470	326.155186037	0.02535573430836431	0.014456308675627616	4.0	O4S1	H26_C17_O4_S	0	17	26	4	0	1
897	485	328.17080603700003	0.02966352632968048	-0.07727378407574008	3.0	O4S1	H28_C17_O4_S	0	17	28	4	0	1
898	489	329.998746037	0.010234251073720444	0.19834923863306256	16.0	O4S1	H6_C19_O4_S	0	19	6	4	0	1
899	550	340.170856037	0.0305834443964443	0.07243712858207789	4.0	O4S1	H28_C18_O4_S	0	18	28	4	0	1
900	565	342.18647603700003	0.04224683111291545	-0.0158773078219409	3.0	O4S1	H30_C18_O4_S	0	18	30	4	0	1
901	570	344.01433603699996	0.00889987026053881	0.01564179014416414	16.0	O4S1	H8_C20_O4_S	0	20	8	4	0	1
902	585	346.030046037	0.008272154048549637	0.18873216574049995	15.0	O4S1	H10_C20_O4_S	0	20	10	4	0	1
903	618	350.24907603699995	0.031061399863058864	-0.016356930949235304	-1.0	O4S1	H38_C18_O4_S	0	18	38	4	0	1
904	645	354.186426037	0.02482009713026563	-0.15650797412039394	4.0	O4S1	H30_C19_O4_S	0	19	30	4	0	1
905	654	356.014346037	0.00760652659221887	0.04320331509108682	17.0	O4S1	H8_C21_O4_S	0	21	8	4	0	1
906	666	356.202166037	0.03989744215289827	0.09683545827551417	3.0	O4S1	H32_C19_O4_S	0	19	32	4	0	1
907	763	370.217766037	0.011575231355130212	-0.04208604082008405	3.0	O4S1	H34_C20_O4_S	0	20	34	4	0	1
908	2	202.08416603700002	0.009262555429324774	0.20941274528212006	2.0	O5	H14_C9_O5	0	9	14	5	0	0
909	9	204.099796037	0.006560892691131775	0.10899079973930252	1.0	O5	H16_C9_O5	0	9	16	5	0	0
910	10	206.021556037	0.02628519770193976	0.15830867732955686	7.0	O5	H6_C10_O5	0	10	6	5	0	0
911	14	208.037226037	0.025019977825786757	0.2525557614451663	6.0	O5	H8_C10_O5	0	10	8	5	0	0
912	17	210.052866037	0.026740365446887928	0.20217291396934314	5.0	O5	H10_C10_O5	0	10	10	5	0	0
913	20	212.068516037	0.015136212527561315	0.19990237491777307	4.0	O5	H12_C10_O5	0	10	12	5	0	0
