exp	town	abundance	mw	error	C	H	O	N	S	y
SRFA	6	0.006564618	341.038296	0.000645	13	11	10	1	0	5
SRFA	6	0.017608011	832.185036	-0.052217954	41	36	19	0	0	2
SRFA	6	0.005943574	744.111536	0.020896061	40	24	15	0	0	1
SRFA	6	0.054925573	542.251576	-0.013147034	30	38	9	0	0	8
SRFA	6	0.01108558	548.098426	0.166001206	38	16	1	2	1	3
SRFA	6	0.0192759	385.064516	0.014106727	15	15	11	1	0	7
SRFA	6	0.005593317	632.204656	0.036527728	38	32	9	0	0	1
SRFA	6	0.005203816	601.137526	0.406589157	35	23	9	1	0	2
SRFA	6	0.011082637	460.230856	0.018045292	22	36	10	0	0	4
SRFA	6	0.043188534	536.168236	-0.021260118	29	28	10	0	0	6
SRFA	6	0.074500712	650.090786	0.001512097	31	22	16	0	0	8
SRFA	6	0.024662203	416.162376	0.004683268	26	24	5	0	0	3
SRFA	6	0.030619513	440.022696	-0.021287538	17	12	14	0	0	8
SRFA	6	0.084707217	566.272726	0.023739445	29	42	11	0	0	8
SRFA	6	0.008899664	441.178746	-0.014624458	24	27	7	1	0	2
SRFA	6	0.005744409	576.030626	0.436284095	35	12	7	0	1	1
SRFA	6	0.005194005	564.096296	0.056070214	21	24	18	0	0	2
SRFA	6	0.028377673	838.159216	-0.050898444	39	34	21	0	0	4
SRFA	6	0.005327436	566.190016	-0.052090286	29	30	10	2	0	1
SRFA	6	0.006365452	360.078646	0.004646207	25	12	3	0	0	2
SRFA	6	0.0097081	240.115036	0.025675193	16	16	2	0	0	5
SRFA	6	0.009236185	405.048476	0.023453983	21	11	8	1	0	4
SRFA	6	0.008158924	718.095906	0.04960758	38	22	15	0	0	1
SRFA	6	0.086490878	622.080616	0.002737587	26	22	18	0	0	7
SRFA	6	0.013994576	248.047346	0.00734134	16	8	3	0	0	3
SRFA	6	0.045537316	750.237106	-0.012045525	35	42	18	0	0	6
SRFA	6	0.012554305	634.044226	-0.004398747	26	18	19	0	0	7
SRFA	6	0.010462575	812.195196	-0.066701946	42	36	17	0	0	1
SRFA	6	0.008154019	632.158856	-0.013710162	26	32	18	0	0	3
SRFA	6	0.0263713	816.247656	-0.029097787	39	44	19	0	0	3
SRFA	6	0.025329359	481.100896	-0.000158	24	19	10	1	0	5
SRFA	6	0.011391687	444.011756	0.021037731	23	8	10	0	0	3
SRFA	6	0.012006844	556.197816	-0.032605306	26	36	11	0	1	3
SRFA	6	0.015795897	812.122446	-0.04083005	40	28	19	0	0	2
SRFA	6	0.051522097	244.094686	-0.009811766	11	16	6	0	0	8
SRFA	6	0.008248206	864.320506	0.063903378	45	52	17	0	0	1
SRFA	6	0.018373278	418.137616	0.000198	20	22	8	2	0	3
SRFA	6	0.850738581	370.126386	0.009356263	17	22	9	0	0	9
SRFA	6	0.008397335	770.060266	-0.008904498	33	22	22	0	0	6
SRFA	6	0.005510904	786.288766	0.011923101	43	46	14	0	0	1
SRFA	6	0.008954606	930.221886	0.029071559	46	42	21	0	0	1
SRFA	6	0.021655096	395.097816	-0.467433614	25	17	2	1	1	4
SRFA	6	0.327234089	478.074736	-0.010351938	21	18	13	0	0	9
SRFA	6	0.007328904	608.083616	0.039055484	26	24	15	0	1	2
SRFA	6	0.025699238	828.211286	-0.009952774	39	40	20	0	0	3
SRFA	6	0.013570736	498.083206	0.015545595	21	22	12	0	1	3
SRFA	6	0.019133639	706.262536	-0.008264632	38	42	13	0	0	3
SRFA	6	0.058286861	468.084516	-0.003578414	27	16	8	0	0	4
SRFA	6	0.008186396	367.030146	-0.46052348	22	9	3	1	1	3
SRFA	6	0.034281022	270.089206	-0.011259243	16	14	4	0	0	7
SRFA	6	0.010095639	558.082756	0.127326994	39	14	1	2	1	2
SRFA	6	0.628576642	312.120906	0.009025349	15	20	7	0	0	9
SRFA	6	0.038742136	788.143606	-0.003282397	35	32	21	0	0	4
SRFA	6	0.010562648	738.346266	-0.007531697	37	54	15	0	0	2
SRFA	6	0.024443415	516.032876	-0.000169	26	12	12	0	0	5
SRFA	6	0.055392582	500.110736	0.007072434	28	20	9	0	0	4
SRFA	6	0.012684792	371.079376	0.009016939	22	13	5	1	0	3
SRFA	6	0.009134149	504.220686	0.017898909	23	36	12	0	0	4
SRFA	6	0.052766146	421.100896	-0.00018	19	19	10	1	0	7
SRFA	6	0.012929089	876.268796	-0.015039906	41	48	21	0	0	2
SRFA	6	0.015367152	489.103296	-0.376272255	30	19	4	1	1	5
SRFA	6	0.005802294	637.101106	0.329498722	37	19	10	1	0	2
SRFA	6	0.126599703	408.084516	-0.004104542	22	16	8	0	0	8
SRFA	6	0.009693383	612.199536	-0.018861497	35	32	10	0	0	1
SRFA	6	0.07321055	344.037956	-0.015832555	13	12	11	0	0	8
SRFA	6	0.005375511	192.042286	0.141536536	10	8	4	0	0	6
SRFA	6	0.00811968	426.142696	-0.012383176	22	22	7	2	0	2
SRFA	6	0.081983651	562.074736	-0.008804879	28	18	13	0	0	7
SRFA	6	0.005985762	624.051746	0.387604075	36	16	9	0	1	1
SRFA	6	0.007687991	535.126916	0.372117332	31	21	8	1	0	2
SRFA	6	0.015162099	530.100156	-0.022163736	32	18	8	0	0	2
SRFA	6	0.070950069	676.273106	-0.000815	34	44	14	0	0	6
SRFA	6	0.011663455	329.089926	-0.03454375	17	15	6	1	0	6
SRFA	6	0.017145907	548.127866	0.048910121	24	24	13	2	0	1
SRFA	6	0.005281324	631.166286	-0.298377788	37	29	7	1	1	1
SRFA	6	0.00765169	311.079366	-0.02139004	17	13	5	1	0	5
SRFA	6	0.804868668	398.121296	-0.002956385	18	22	10	0	0	9
SRFA	6	0.012344347	365.053546	-0.01605244	19	11	7	1	0	5
SRFA	6	0.05402295	764.122506	0.035126566	36	28	19	0	0	4
SRFA	6	0.007396601	461.035626	-0.365221233	27	11	5	1	1	6
SRFA	6	0.014270269	520.169306	-0.007803229	24	28	11	2	0	2
SRFA	6	0.011542778	604.163956	0.009886389	25	32	17	0	0	2
SRFA	6	0.02236444	442.093366	-0.006733872	19	22	10	0	1	6
SRFA	6	0.044920196	706.189776	0.007333723	36	34	15	0	0	5
SRFA	6	0.195664075	552.147906	7.43e-05	25	28	14	0	0	7
SRFA	6	0.005870972	556.188546	-0.077022442	36	28	6	0	0	1
SRFA	6	0.008780949	920.295076	0.056539474	43	52	22	0	0	3
SRFA	6	0.059311142	508.267236	0.005503011	27	40	9	0	0	9
SRFA	6	0.019400502	856.206166	-0.0500849	40	40	21	0	0	2
SRFA	6	0.005354907	521.144776	-0.335614992	35	23	2	1	1	1
SRFA	6	0.00971693	592.033666	0.003251504	24	16	18	0	0	8
SRFA	6	0.032856448	318.183106	-0.010952813	19	26	4	0	0	8
SRFA	6	0.033191007	736.112306	-0.003313353	31	28	21	0	0	6
SRFA	6	0.008438541	375.037906	0.011236198	20	9	7	1	0	3
SRFA	6	0.013316628	346.080096	-0.014392622	16	14	7	2	0	5
SRFA	6	0.022247688	456.157286	-0.005899281	28	24	6	0	0	2
SRFA	6	0.017406883	425.050866	-0.43397159	28	11	2	1	1	4
SRFA	6	0.01269166	432.063386	-0.005200626	27	12	6	0	0	2
SRFA	6	0.39065707	482.142416	-0.021995576	22	26	12	0	0	9
SRFA	6	0.056400184	384.099776	0.005844835	24	16	5	0	0	5
SRFA	6	0.006360547	582.594956	-0.241624131	38	78	3	0	0	2
SRFA	6	0.00603678	543.056316	-0.393723439	35	13	4	1	1	2
SRFA	6	0.005240117	492.181796	0.012054489	25	32	8	0	1	1
SRFA	6	0.006387037	478.195126	-0.010148577	23	30	9	2	0	2
SRFA	6	0.03591261	570.267626	-0.002099014	28	42	12	0	0	5
SRFA	6	0.007609502	612.224036	-0.021108286	29	40	12	0	1	2
SRFA	6	0.006477299	332.177636	0.017668258	23	24	2	0	0	1
SRFA	6	0.01868429	450.091056	-0.008196119	19	18	11	2	0	6
SRFA	6	0.116045885	466.126386	0.007429315	25	22	9	0	0	8
SRFA	6	0.011635003	513.103306	-0.339183158	32	19	4	1	1	4
SRFA	6	0.036903533	430.141636	-0.006084043	26	22	6	0	0	4
SRFA	6	0.562798994	342.131466	-0.005544652	16	22	8	0	0	9
SRFA	6	0.014829502	892.133446	0.009116349	41	32	23	0	0	2
SRFA	6	0.00873778	882.127966	0.008487431	43	30	21	0	0	1
SRFA	6	0.016662219	752.304436	0.038948328	40	48	14	0	0	3
SRFA	6	0.480704477	420.069256	-0.013319232	19	16	11	0	0	9
SRFA	6	0.006940384	628.255306	-0.068556524	30	44	12	0	1	2
SRFA	6	0.008765251	512.089596	-0.01373783	32	16	7	0	0	2
SRFA	6	0.082588016	606.267636	0.01451999	31	42	12	0	0	7
SRFA	6	0.019761551	370.072236	-0.00959002	16	18	8	0	1	6
SRFA	6	0.006397829	366.240636	0.031615825	21	34	5	0	0	2
SRFA	6	0.013055653	404.150486	-0.009696883	18	28	8	0	1	3
SRFA	6	0.0068668	640.100576	0.022273062	37	20	11	0	0	2
SRFA	6	0.061617735	694.080616	0.002453605	32	22	18	0	0	8
SRFA	6	0.008647518	576.205396	-0.04320508	25	36	15	0	0	2
SRFA	6	0.085897305	650.184686	0.000829	30	34	16	0	0	8
SRFA	6	0.036229509	610.241406	-0.010502401	33	38	11	0	0	6
SRFA	6	0.060045995	484.027786	-0.009765968	22	12	13	0	0	8
SRFA	6	0.012961466	688.185126	0.067634417	29	36	19	0	0	2
SRFA	6	0.012206991	404.198756	-0.008805074	26	28	4	0	0	1
SRFA	6	0.009192035	515.163916	0.04975892	22	29	13	1	0	2
SRFA	6	0.039489743	716.137746	0.015026439	36	28	16	0	0	3
SRFA	6	0.011921488	392.059076	-0.037940711	14	16	13	0	0	6
SRFA	6	0.009187129	812.273856	-0.047445821	37	48	20	0	0	3
SRFA	6	0.453103845	378.167856	0.006862032	20	26	7	0	0	9
SRFA	6	0.005731654	612.129706	0.115722206	43	20	1	2	1	1
SRFA	6	0.23940007	482.069656	0.000853	20	18	14	0	0	8
SRFA	6	0.021549136	644.122496	0.026145648	26	28	19	0	0	6
SRFA	6	0.014151554	872.179926	-0.078074487	43	36	20	0	0	2
SRFA	6	0.005887651	872.070846	0.009665499	40	24	23	0	0	3
SRFA	6	0.009758136	514.277796	-0.003727557	26	42	10	0	0	2
SRFA	6	0.048825021	580.194456	-0.010663666	31	32	11	0	0	5
SRFA	6	0.016269774	874.180346	-0.048146816	39	38	23	0	0	2
SRFA	6	0.021643323	232.037176	0.010950831	12	8	5	0	0	7
SRFA	6	0.01027322	459.137676	0.000919	19	25	12	1	0	3
SRFA	6	0.005952404	780.102096	-0.053478897	32	28	23	0	0	3
SRFA	6	0.007841044	394.156896	0.00330579	27	22	3	0	0	1
SRFA	6	0.024070593	484.152206	0.005512729	29	24	7	0	0	2
SRFA	6	0.020180485	435.095416	-0.001659406	23	17	8	1	0	4
SRFA	6	0.017083116	436.046416	-0.006318135	19	16	10	0	1	6
SRFA	6	0.009542292	954.279446	0.075561724	46	50	22	0	0	2
SRFA	6	0.445963314	358.089996	-0.002873579	15	18	10	0	0	9
SRFA	6	0.030409555	612.278186	-0.009654108	30	44	13	0	0	8
SRFA	6	0.009740476	448.282506	0.037291217	26	40	6	0	0	1
SRFA	6	0.005308795	558.067926	-0.028987511	22	22	15	0	1	2
SRFA	6	0.012207972	254.130676	-0.01538185	17	18	2	0	0	6
SRFA	6	0.013674734	588.142036	0.005762214	35	24	9	0	0	2
SRFA	6	0.00972576	800.361916	-0.007040565	42	56	15	0	0	1
SRFA	6	0.047826249	274.047736	-0.007929276	14	10	6	0	0	8
SRFA	6	0.019065942	360.095756	0.013732458	17	16	7	2	0	5
SRFA	6	0.006729445	536.091456	0.004322024	22	20	14	2	0	1
SRFA	6	0.015063988	424.006656	-0.012497445	20	8	11	0	0	7
SRFA	6	0.010954111	824.201116	-0.009127627	36	40	22	0	0	2
SRFA	6	0.006804009	702.361536	0.011901278	38	54	12	0	0	1
SRFA	6	0.090691017	624.132656	0.00980721	27	28	17	0	0	7
SRFA	6	0.067230675	730.210896	-0.005818867	35	38	17	0	0	6
SRFA	6	0.016735802	258.016436	-0.007848337	13	6	6	0	0	7
SRFA	6	0.005228344	257.089946	0.033575798	11	15	6	1	0	4
SRFA	6	0.01315082	848.346666	0.000525	42	56	18	0	0	2
SRFA	6	0.026967816	414.225366	-0.005651513	21	34	8	0	0	6
SRFA	6	0.017554049	322.156896	0.004044613	21	22	3	0	0	4
SRFA	6	0.011260218	794.148296	-0.00497766	41	30	17	0	0	1
SRFA	6	0.007126795	380.158336	-0.040380543	18	24	7	2	0	2
SRFA	6	0.055661407	560.131856	-0.010517166	30	24	11	0	0	5
SRFA	6	0.148557962	344.089596	-0.020445256	18	16	7	0	0	9
SRFA	6	0.013494209	650.142446	0.029831924	36	26	12	0	0	2
SRFA	6	0.005739503	305.126316	-0.02253493	16	19	5	1	0	4
SRFA	6	0.013989671	418.064846	0.002628779	18	14	10	2	0	5
SRFA	6	0.009373541	446.067136	-0.040776373	21	18	9	0	1	3
SRFA	6	0.036135323	244.058306	0.012755149	10	12	7	0	0	8
SRFA	6	0.029091922	752.268016	-0.006900466	39	44	15	0	0	3
SRFA	6	0.113324281	550.111126	-0.000831	28	22	12	0	0	8
SRFA	6	0.044869179	431.085246	-4.64e-06	20	17	10	1	0	8
SRFA	6	0.005328417	602.109476	0.104557398	28	26	13	0	1	1
SRFA	6	0.007099324	568.079456	0.041693111	34	16	9	0	0	2
SRFA	6	0.045100721	762.106846	0.022195051	36	26	19	0	0	4
SRFA	6	0.030902073	774.200706	-0.030391344	36	38	19	0	0	4
SRFA	6	0.016985986	307.069196	-0.019324635	14	13	7	1	0	8
SRFA	6	0.139043141	388.188586	-0.007313456	22	28	6	0	0	8
SRFA	6	0.010751021	436.103916	-0.04056602	17	24	11	0	1	3
SRFA	6	0.01785427	852.284066	0.000869	43	48	18	0	0	3
SRFA	6	0.006007347	361.991026	0.040815929	15	6	11	0	0	7
SRFA	6	0.02030803	416.150486	-0.009417266	19	28	8	0	1	4
SRFA	6	0.012572946	487.090326	-0.011008225	26	17	9	1	0	2
SRFA	6	0.032885881	582.246496	-0.003038232	32	38	10	0	0	4
SRFA	6	0.018527312	357.048466	-0.00140037	17	11	8	1	0	7
SRFA	6	0.036497353	694.226166	0.013930619	36	38	14	0	0	3
SRFA	6	0.042045539	598.080606	-0.013872712	24	22	18	0	0	7
SRFA	6	0.010495932	576.057366	-0.01989906	25	20	14	0	1	3
SRFA	6	0.113862911	670.116996	-0.005678113	31	26	17	0	0	7
SRFA	6	0.007833195	407.194386	-0.040585039	21	29	7	1	0	3
SRFA	6	0.017303866	694.320046	-0.015515899	35	50	14	0	0	3
SRFA	6	0.211928944	492.053996	-0.019337309	21	16	14	0	0	8
SRFA	6	0.077545102	330.146726	0.006127579	19	22	5	0	0	8
SRFA	6	0.038962887	784.112276	-0.041370351	35	28	21	0	0	4
SRFA	6	0.012331592	700.112316	0.010799696	28	28	21	0	0	2
SRFA	6	0.191924078	442.126376	-0.014785365	23	22	9	0	0	9
SRFA	6	0.032112765	554.084916	0.007816491	30	18	11	0	0	2
SRFA	6	0.029037961	357.105976	-0.015222372	15	19	9	1	0	7
SRFA	6	0.014794182	594.152586	-0.01906076	34	26	10	0	0	1
SRFA	6	0.006447866	502.195146	0.030161582	25	30	9	2	0	2
SRFA	6	0.018232979	362.075016	0.001046744	16	14	8	2	0	6
SRFA	6	0.009651195	445.085636	-0.008978048	17	19	13	1	0	3
SRFA	6	0.008159905	613.082956	-0.297832452	35	19	8	1	1	2
SRFA	6	0.014766711	364.073566	0.019317524	24	12	4	0	0	4
SRFA	6	0.006255568	620.204666	0.053358193	37	32	9	0	0	1
SRFA	6	0.015991139	347.079366	-0.019171408	20	13	5	1	0	4
SRFA	6	0.005830746	570.058666	-0.054171618	33	14	10	0	0	2
SRFA	6	0.037404881	492.178416	-0.004305349	28	28	8	0	0	4
SRFA	6	0.012208953	413.147446	-0.015258475	22	23	7	1	0	3
SRFA	6	0.005611959	546.119586	0.00409251	26	26	11	0	1	1
SRFA	6	0.005814068	604.218956	-0.012516986	27	40	13	0	1	1
SRFA	6	0.01264751	902.211686	-0.002479462	41	42	23	0	0	3
SRFA	6	0.030491969	606.049336	0.036054821	25	18	18	0	0	8
SRFA	6	0.017665896	470.172936	-0.005880815	29	26	6	0	0	1
SRFA	6	0.012810375	644.043856	0.032924776	31	16	16	0	0	5
SRFA	6	0.020545459	507.174056	-0.010028115	24	29	11	1	0	2
SRFA	6	0.007321055	561.163466	-0.054123267	30	27	10	1	0	1
SRFA	6	0.046718574	304.073566	0.023129271	19	12	4	0	0	5
SRFA	6	0.008276658	489.045806	-0.325327399	32	11	3	1	1	3
SRFA	6	0.006947252	473.080546	-0.01825482	18	19	14	1	0	2
SRFA	6	0.322360908	432.178416	-0.004903068	23	28	8	0	0	9
SRFA	6	0.139071594	588.220686	0.015342881	30	36	12	0	0	8
SRFA	6	0.079518117	430.105256	0.006721611	25	18	7	0	0	4
SRFA	6	0.09681021	654.085696	-0.00559101	30	22	17	0	0	7
SRFA	6	0.007676217	854.096626	-0.037893839	41	26	21	0	0	1
SRFA	6	0.012097107	546.177096	-0.004945282	24	34	12	0	1	2
SRFA	6	0.292686205	524.189356	-0.039731825	25	32	12	0	0	8
SRFA	6	0.041067371	622.205046	0.030695669	33	34	12	0	0	3
SRFA	6	0.008401259	464.001576	0.000131	22	8	12	0	0	5
SRFA	6	0.060782809	516.272316	-0.004964434	29	40	8	0	0	8
SRFA	6	0.008638688	356.219886	-0.00838527	19	32	6	0	0	4
SRFA	6	0.011131693	812.237466	-0.052978349	36	44	21	0	0	2
SRFA	6	0.007732141	611.140076	-0.300320675	37	25	6	1	1	1
SRFA	6	0.233667435	416.095476	-0.00092	17	20	12	0	0	9
SRFA	6	0.006717671	810.179606	0.007281102	42	34	17	0	0	1
SRFA	6	0.007461354	530.190026	-0.036766063	26	30	10	2	0	2
SRFA	6	0.072832823	372.032876	-0.000234	14	12	12	0	0	8
SRFA	6	0.008585708	419.136886	-0.00379351	24	21	6	1	0	3
SRFA	6	0.036307017	421.137276	-0.013259334	20	23	9	1	0	7
SRFA	6	0.015984271	878.117776	-0.013429861	40	30	23	0	0	5
SRFA	6	0.02098794	640.288376	0.020879654	35	44	11	0	0	4
SRFA	6	0.075115869	488.074346	-0.001956669	26	16	10	0	0	4
SRFA	6	0.009424558	338.075016	0.001121053	14	14	8	2	0	6
SRFA	6	0.012030391	694.168666	0.035448157	38	30	13	0	0	1
SRFA	6	0.008486616	422.151806	-0.00790474	28	22	4	0	0	1
SRFA	6	0.011088524	544.197836	0.003427063	25	36	11	0	1	2
SRFA	6	0.008157943	496.096536	-0.006133887	20	20	13	2	0	1
SRFA	6	0.026236887	462.022316	0.010014668	23	10	11	0	0	5
SRFA	6	0.010077979	264.172546	0.004652262	16	24	3	0	0	7
SRFA	6	0.089811941	370.032486	0.010558532	18	10	9	0	0	9
SRFA	6	0.00533921	530.036616	-0.049107928	20	18	15	0	1	3
SRFA	6	0.009693383	469.173676	0.018986573	25	27	8	1	0	3
SRFA	6	0.011115995	870.112666	-0.041871589	38	30	24	0	0	4
SRFA	6	0.020447348	250.156896	0.005208731	15	22	3	0	0	7
SRFA	6	0.031210142	790.159246	-0.016023352	35	34	21	0	0	4
SRFA	6	0.006046591	483.165526	-0.331849007	33	25	1	1	1	1
SRFA	6	0.060956466	760.148696	0.002700788	34	32	20	0	0	3
SRFA	6	0.073736426	268.058306	0.011613145	12	12	7	0	0	8
SRFA	6	0.037656046	390.146716	-0.020446155	24	22	5	0	0	4
SRFA	6	0.011860659	254.021516	-0.02907234	14	6	5	0	0	6
SRFA	6	0.110578149	550.074736	-0.008996959	27	18	13	0	0	7
SRFA	6	0.011339688	946.143996	-0.006955601	44	34	24	0	0	1
SRFA	6	0.009426521	473.116936	-0.008758934	19	23	13	1	0	2
SRFA	6	0.016558221	487.087656	-0.357147215	30	17	4	1	1	5
SRFA	6	0.010384086	284.083736	0.022222321	20	12	2	0	0	4
SRFA	6	0.220141829	520.230836	-0.022480405	27	36	10	0	0	9
SRFA	6	0.008479748	682.335296	-0.024699001	38	50	11	0	0	1
SRFA	6	0.022943296	616.163946	-0.006535598	26	32	17	0	0	6
SRFA	6	0.028013681	588.132646	-0.006595451	24	28	17	0	0	8
SRFA	6	0.054650862	278.042656	0.01146227	13	10	7	0	0	8
SRFA	6	0.005596261	562.001926	-0.07817233	26	10	15	0	0	4
SRFA	6	0.025803236	798.237146	0.038789225	39	42	18	0	0	3
SRFA	6	0.042854956	762.127976	0.022944966	33	30	21	0	0	5
SRFA	6	0.045839498	600.126776	-0.000885	32	24	12	0	0	2
SRFA	6	0.006350736	604.025556	0.441492909	36	12	8	0	1	1
SRFA	6	0.05342251	668.064966	0.002659921	30	20	18	0	0	8
SRFA	6	0.010574421	445.028116	-0.020358264	19	11	12	1	0	6
SRFA	6	0.401556239	462.116216	0.009051836	22	22	11	0	0	9
SRFA	6	0.009151809	634.023066	-0.052617959	29	14	17	0	0	5
SRFA	6	0.321247346	508.158076	-0.001336198	24	28	12	0	0	8
SRFA	6	0.005548186	684.093836	0.106752899	35	24	13	0	1	1
SRFA	6	0.039828227	702.158466	-0.006655193	36	30	15	0	0	3
SRFA	6	0.014463548	463.051266	-0.385387133	27	13	5	1	1	6
SRFA	6	0.00680499	431.194396	-0.015134705	23	29	7	1	0	2
SRFA	6	0.008041191	340.025286	-0.009784566	14	12	8	0	1	5
SRFA	6	0.05733224	406.032486	0.009622383	21	10	9	0	0	5
SRFA	6	0.008753478	838.216786	0.014796888	37	42	22	0	0	3
SRFA	6	0.006309529	592.125066	0.004865526	27	28	13	0	1	1
SRFA	6	0.005784634	653.132146	-0.076897149	38	23	10	1	0	1
SRFA	6	0.143258978	540.126756	-0.038011448	27	24	12	0	0	8
SRFA	6	0.006667635	968.185846	-0.022147607	44	40	25	0	0	3
SRFA	6	0.008456201	330.077316	-0.026990646	14	18	7	0	1	5
SRFA	6	0.29344951	386.157686	0.008584576	18	26	9	0	0	9
SRFA	6	0.006664691	418.108616	-0.021661835	21	22	7	0	1	1
SRFA	6	0.023826296	448.158076	-0.00151509	19	28	12	0	0	7
SRFA	6	0.009420634	494.266836	-0.006492444	30	38	6	0	0	1
SRFA	6	0.011091467	441.033196	-0.032695952	20	11	11	1	0	6
SRFA	6	0.013038974	768.169066	0.039851904	40	32	16	0	0	2
SRFA	6	0.005696334	606.043416	-0.040922811	32	14	13	0	0	1
SRFA	6	0.008316883	394.250796	0.002178816	26	34	3	0	0	1
SRFA	6	0.005839576	596.147176	0.097340057	37	24	8	0	0	1
SRFA	6	0.019522159	754.159246	-0.016788232	32	34	21	0	0	4
SRFA	6	0.154805681	516.235936	0.005704756	28	36	9	0	0	9
SRFA	6	0.007715462	402.040936	-0.008459337	19	14	8	0	1	2
SRFA	6	0.017100776	463.066516	-0.398504305	31	13	2	1	1	3
SRFA	6	0.006978647	335.027736	0.014727139	14	9	9	1	0	5
SRFA	6	0.017550125	494.287966	-0.005334947	27	42	8	0	0	3
SRFA	6	0.244604867	514.074736	-0.009627005	24	18	13	0	0	9
SRFA	6	0.101209514	624.075146	0.017717418	29	20	16	0	0	7
SRFA	6	0.008509181	498.204246	0.01422509	31	30	6	0	0	1
SRFA	6	0.037265563	522.282876	-0.013933062	28	42	9	0	0	6
SRFA	6	0.130293588	634.116996	-0.00600047	28	26	17	0	0	7
SRFA	6	0.04045712	238.047746	0.032879958	11	10	6	0	0	7
SRFA	6	0.015034555	804.080996	-0.015285773	37	24	21	0	0	4
SRFA	6	0.021254803	484.140326	0.01404758	22	28	10	0	1	4
SRFA	6	0.026739217	371.064116	-0.001546902	18	13	8	1	0	7
SRFA	6	0.082063121	398.172936	-0.006944219	23	26	6	0	0	8
SRFA	6	0.132967117	332.125986	-0.007656733	18	20	6	0	0	9
SRFA	6	0.012194237	381.121236	-0.003977737	21	19	6	1	0	4
SRFA	6	0.085247809	710.148316	0.022596688	34	30	17	0	0	7
SRFA	6	0.015969554	448.131076	0.004679434	29	20	5	0	0	2
SRFA	6	0.00581603	564.120916	0.022720306	36	20	7	0	0	2
SRFA	6	0.011988203	363.110676	0.008807232	21	17	5	1	0	4
SRFA	6	0.167982991	358.105246	-0.019851706	19	18	7	0	0	9
SRFA	6	0.028185375	704.210496	-0.014562407	37	36	14	0	0	3
SRFA	6	0.006903101	561.142386	0.033959295	33	23	8	1	0	2
SRFA	6	0.017411788	364.224966	-0.022917155	21	32	5	0	0	5
SRFA	6	0.011459384	806.336116	0.018799852	40	54	17	0	0	2
SRFA	6	0.134058113	480.105646	-0.002297411	25	20	10	0	0	8
SRFA	6	0.020973224	376.006656	-0.014092836	16	8	11	0	0	8
SRFA	6	0.005357851	640.324776	0.043510732	36	48	10	0	0	1
SRFA	6	0.008129491	898.195666	0.024305395	45	38	20	0	0	2
SRFA	6	0.00805787	538.078076	-0.068571833	23	22	13	0	1	2
SRFA	6	0.025265587	536.110726	-0.012055346	31	20	9	0	0	2
SRFA	6	0.013825825	298.160266	-0.002163266	16	26	3	0	1	7
SRFA	6	0.021996523	266.094296	0.006009148	17	14	3	0	0	6
SRFA	6	0.009764023	377.126316	-0.018232618	22	19	5	1	0	3
SRFA	6	0.030182918	528.257056	-0.012272434	26	40	11	0	0	7
SRFA	6	0.008613179	398.111406	0.012235269	20	18	7	2	0	2
SRFA	6	0.031694811	455.085246	-4.39e-06	22	17	10	1	0	7
SRFA	6	0.121147665	632.174116	-0.007509007	30	32	15	0	0	7
SRFA	6	0.006587184	536.098436	0.188370256	37	16	1	2	1	3
SRFA	6	0.016375734	383.061436	-0.467742203	23	13	3	1	1	2
SRFA	6	0.107417008	418.068866	-0.003829513	23	14	8	0	0	5
SRFA	6	0.014731391	874.195626	-0.020783678	43	38	20	0	0	2
SRFA	6	0.032730865	650.293846	0.006174132	33	46	13	0	0	5
SRFA	6	0.005592336	682.147546	0.049893898	40	26	11	0	0	1
SRFA	6	0.02154423	884.237516	0.007881367	42	44	21	0	0	3
SRFA	6	0.005581544	350.090276	0.01227969	19	14	5	2	0	1
SRFA	6	0.011038487	488.098856	0.015711981	20	24	12	0	1	3
SRFA	6	0.035872385	342.183106	-0.010184606	21	26	4	0	0	5
SRFA	6	0.022207462	842.154156	-0.020543745	38	34	22	0	0	3
SRFA	6	0.005688485	636.088176	0.450215883	38	20	8	0	1	1
SRFA	6	0.008615141	814.086456	-0.038871793	35	26	23	0	0	4
SRFA	6	0.07207148	378.037566	-0.003843533	20	10	8	0	0	8
SRFA	6	0.005582525	441.072936	-0.072269227	18	19	10	1	1	1
SRFA	6	0.028858418	652.251976	-0.001721727	35	40	12	0	0	5
SRFA	6	0.013860164	534.225366	-0.004382046	31	34	8	0	0	3
SRFA	6	0.005637467	659.142876	0.174563064	37	25	11	1	0	1
SRFA	6	0.031774282	412.131076	0.005088187	26	20	5	0	0	3
SRFA	6	0.01325678	429.084846	-0.014001893	24	15	7	1	0	3
SRFA	6	0.007050268	860.383036	-0.017507319	44	60	17	0	0	1
SRFA	6	0.006358585	510.204246	0.013890516	32	30	6	0	0	1
SRFA	6	0.006807934	383.115756	-0.005643203	24	17	4	1	0	1
SRFA	6	0.049787491	762.237126	0.014382663	36	42	18	0	0	3
SRFA	6	0.005606072	506.132536	0.0107541	26	22	9	2	0	1
SRFA	6	0.008153038	537.103296	-0.342645449	34	19	4	1	1	2
SRFA	6	0.071587792	732.226536	-0.019560886	35	40	17	0	0	6
SRFA	6	0.005550149	486.028166	-0.038518344	18	14	16	0	0	7
SRFA	6	0.00748392	718.232046	0.022726638	31	42	19	0	0	1
SRFA	6	0.190987116	320.089596	-0.021978221	16	16	7	0	0	9
